account_id,obs_month,util_current,util_lag1,util_change_1m,util_lag2,util_accel_1m,util_spike_flag,payment_amount,min_payment_due,missed_pmt_flag,risky_draw_pmt_flag
1000468,2023-07-31,0.9438823884,0.9681291147,-0.024246726,0.8926125403,-0.099763301,0,,,0,0
1000468,2023-08-31,0.9449113494,0.9438823884,0.001028961,0.9681291147,0.0252756873,0,,,0,0
1000468,2023-09-30,1.0391734392,0.9449113494,0.0942620898,0.9438823884,0.0932331288,0,,,0,0
1000469,2024-05-31,0.6357365811,,,,,0,,,0,0
1000469,2024-06-30,0.67992795,0.6357365811,0.0441913689,,,0,,,0,0
1000469,2024-07-31,0.6147530543,0.67992795,-0.065174896,0.6357365811,-0.109366265,0,,,0,0
1000469,2024-08-31,0.6722483139,0.6147530543,0.0574952596,0.67992795,0.1226701553,0,,,0,0
1000469,2024-09-30,0.6629965474,0.6722483139,-0.009251766,0.6147530543,-0.066747026,0,,,0,0
1000469,2024-10-31,0.7342985404,0.6629965474,0.071301993,0.6722483139,0.0805537595,0,,,0,0
1000469,2024-11-30,0.7678822624,0.7342985404,0.033583722,0.6629965474,-0.037718271,0,,,0,0
1000469,2024-12-31,0.8831822674,0.7678822624,0.115300005,0.7342985404,0.081716283,1,,,0,0
1000470,2024-07-31,0.3101361741,,,,,0,,,0,0
1000470,2024-08-31,0.2654092789,0.3101361741,-0.044726895,,,0,,,0,0
1000470,2024-09-30,0.2641339292,0.2654092789,-0.00127535,0.3101361741,0.0434515455,0,,,0,0
1000470,2024-10-31,0.3078438532,0.2641339292,0.043709924,0.2654092789,0.0449852738,0,,,0,0
1000470,2024-11-30,0.2842239284,0.3078438532,-0.023619925,0.2641339292,-0.067329849,0,,,0,0
1000470,2024-12-31,0.2405628522,0.2842239284,-0.043661076,0.3078438532,-0.020041151,0,,,0,0
1000470,2025-01-31,0.3429111898,0.2405628522,0.1023483377,0.2842239284,0.1460094139,1,,,0,0
1000470,2025-02-28,0.3293460085,0.3429111898,-0.013565181,0.2405628522,-0.115913519,0,,,0,0
1000470,2025-03-31,0.3451390994,0.3293460085,0.0157930909,0.3429111898,0.0293582722,0,,,0,0
1000470,2025-04-30,0.3384986193,0.3451390994,-0.00664048,0.3293460085,-0.022433571,0,,,0,0
1000470,2025-05-31,0.329416143,0.3384986193,-0.009082476,0.3451390994,-0.002441996,0,,,0,0
1000470,2025-06-30,0.5016287762,0.329416143,0.1722126332,0.3384986193,0.1812951095,1,,,0,0
1000471,2022-09-30,0.1464756454,,,,,0,,,0,0
1000471,2022-10-31,0.1681931587,0.1464756454,0.0217175132,,,0,,,0,0
1000471,2022-11-30,0.2029223419,0.1681931587,0.0347291832,0.1464756454,0.01301167,0,,,0,0
1000471,2022-12-31,0.2130752271,0.2029223419,0.0101528852,0.1681931587,-0.024576298,0,,,0,0
1000471,2023-01-31,0.1941642268,0.2130752271,-0.018911,0.2029223419,-0.029063885,0,,,0,0
1000471,2023-02-28,0.3150268912,0.1941642268,0.1208626644,0.2130752271,0.1397736647,1,,,0,0
1000472,2022-02-28,0.858725262,,,,,0,,,0,0
1000472,2022-03-28,0.8603319695,0.858725262,0.0016067075,,,0,,,0,0
1000472,2022-04-28,0.9165270082,0.8603319695,0.0561950387,0.858725262,0.0545883312,0,,,0,0
1000472,2022-05-28,0.8790654691,0.9165270082,-0.037461539,0.8603319695,-0.093656578,0,,,0,0
1000472,2022-06-28,0.862057211,0.8790654691,-0.017008258,0.9165270082,0.020453281,0,,,0,0
1000472,2022-07-28,0.8541293826,0.862057211,-0.007927828,0.8790654691,0.0090804297,0,,,0,0
1000472,2022-08-28,0.9138948224,0.8541293826,0.0597654398,0.862057211,0.0676932682,0,,,0,0
1000472,2022-09-28,0.9345862711,0.9138948224,0.0206914487,0.8541293826,-0.039073991,0,,,0,0
1000472,2022-10-28,0.9489699706,0.9345862711,0.0143836995,0.9138948224,-0.006307749,0,,,0,0
1000472,2022-11-28,0.9702061599,0.9489699706,0.0212361894,0.9345862711,0.0068524899,0,,,0,0
1000472,2022-12-28,1.074914541,0.9702061599,0.1047083811,0.9489699706,0.0834721917,1,,,0,0
1000472,2023-01-28,1.0295437252,1.074914541,-0.045370816,0.9702061599,-0.150079197,0,,,0,0
1000473,2024-07-31,0.6377014236,,,,,0,,,0,0
1000473,2024-08-31,0.6037948005,0.6377014236,-0.033906623,,,0,,,0,0
1000473,2024-09-30,0.6722876356,0.6037948005,0.0684928351,0.6377014236,0.1023994582,0,,,0,0
1000473,2024-10-31,0.7192489346,0.6722876356,0.046961299,0.6037948005,-0.021531536,0,,,0,0
1000473,2024-11-30,0.7094453817,0.7192489346,-0.009803553,0.6722876356,-0.056764852,0,,,0,0
1000473,2024-12-31,0.8691876862,0.7094453817,0.1597423045,0.7192489346,0.1695458575,1,,,0,0
1000474,2022-06-30,0.364114248,,,,,0,,,0,0
1000474,2022-07-30,0.4255051247,0.364114248,0.0613908767,,,0,,,0,0
1000474,2022-08-30,0.4570808082,0.4255051247,0.0315756834,0.364114248,-0.029815193,0,,,0,0
1000474,2022-09-30,0.4359378248,0.4570808082,-0.021142983,0.4255051247,-0.052718667,0,,,0,0
1000474,2022-10-30,0.4613808918,0.4359378248,0.025443067,0.4570808082,0.0465860503,0,,,0,0
1000474,2022-11-30,0.4863400959,0.4613808918,0.0249592041,0.4359378248,-0.000483863,0,,,0,0
1000474,2022-12-30,0.4842487814,0.4863400959,-0.002091314,0.4613808918,-0.027050519,0,,,0,0
1000474,2023-01-30,0.4869669931,0.4842487814,0.0027182116,0.4863400959,0.0048095261,0,,,0,0
1000474,2023-02-28,0.4985260643,0.4869669931,0.0115590712,0.4842487814,0.0088408596,0,,,0,0
1000474,2023-03-30,0.5145508893,0.4985260643,0.016024825,0.4869669931,0.0044657538,0,,,0,0
1000474,2023-04-30,0.5007126634,0.5145508893,-0.013838226,0.4985260643,-0.029863051,0,,,0,0
1000474,2023-05-30,0.6083139456,0.5007126634,0.1076012822,0.5145508893,0.1214395081,1,,,0,0
1000475,2024-04-28,0.3535383213,,,,,0,,,0,0
1000475,2024-05-28,0.3072107045,0.3535383213,-0.046327617,,,0,,,0,0
1000475,2024-06-28,0.363642567,0.3072107045,0.0564318625,0.3535383213,0.1027594793,0,,,0,0
1000475,2024-07-28,0.409956382,0.363642567,0.046313815,0.3072107045,-0.010118047,0,,,0,0
1000475,2024-08-28,0.3470216805,0.409956382,-0.062934702,0.363642567,-0.109248517,0,,,0,0
1000475,2024-09-28,0.3918574376,0.3470216805,0.0448357571,0.409956382,0.1077704586,0,,,0,0
1000475,2024-10-28,0.4392447598,0.3918574376,0.0473873222,0.3470216805,0.0025515651,0,,,0,0
1000475,2024-11-28,0.4390102793,0.4392447598,-0.000234481,0.3918574376,-0.047621803,0,,,0,0
1000475,2024-12-28,0.4428840026,0.4390102793,0.0038737233,0.4392447598,0.0041082038,0,,,0,0
1000475,2025-01-28,0.6040958106,0.4428840026,0.161211808,0.4390102793,0.1573380847,1,,,0,0
1000476,2022-08-31,0.5911092819,,,,,0,,,0,0
1000476,2022-09-30,0.5791380793,0.5911092819,-0.011971203,,,0,,,0,0
1000476,2022-10-31,0.6026649778,0.5791380793,0.0235268986,0.5911092819,0.0354981012,0,,,0,0
1000476,2022-11-30,0.62483125,0.6026649778,0.0221662721,0.5791380793,-0.001360626,0,,,0,0
1000476,2022-12-31,0.5797781836,0.62483125,-0.045053066,0.6026649778,-0.067219338,0,,,0,0
1000476,2023-01-31,0.6183437931,0.5797781836,0.0385656095,0.62483125,0.0836186758,0,,,0,0
1000476,2023-02-28,0.6170345892,0.6183437931,-0.001309204,0.5797781836,-0.039874813,0,,,0,0
1000476,2023-03-31,0.7208749681,0.6170345892,0.1038403789,0.6183437931,0.1051495827,1,,,0,0
1000476,2023-04-30,0.6049577141,0.7208749681,-0.115917254,0.6170345892,-0.219757633,0,,,0,0
1000476,2023-05-31,0.7281621842,0.6049577141,0.1232044701,0.7208749681,0.239121724,1,,,0,0
1000476,2023-06-30,0.7211010053,0.7281621842,-0.007061179,0.6049577141,-0.130265649,0,,,0,0
1000476,2023-07-31,0.8168711488,0.7211010053,0.0957701435,0.7281621842,0.1028313224,0,,,0,0
1000477,2025-05-30,0.9287432847,,,,,0,,,0,0
1000477,2025-06-30,0.9007644915,0.9287432847,-0.027978793,,,0,,,0,0
1000477,2025-07-30,0.8509163208,0.9007644915,-0.049848171,0.9287432847,-0.021869377,0,,,0,0
1000477,2025-08-30,0.8744334406,0.8509163208,0.0235171198,0.9007644915,0.0733652904,0,,,0,0
1000477,2025-09-30,1.0305908007,0.8744334406,0.1561573601,0.8509163208,0.1326402403,1,,,0,0
1000477,2025-10-30,0.9930280628,1.0305908007,-0.037562738,0.8744334406,-0.193720098,0,,,0,0
1000478,2024-05-31,0.4790928677,,,,,0,,,0,0
1000478,2024-06-30,0.4846876672,0.4790928677,0.0055947995,,,0,,,0,0
1000478,2024-07-31,0.5222769161,0.4846876672,0.0375892488,0.4790928677,0.0319944494,0,,,0,0
1000478,2024-08-31,0.5186463777,0.5222769161,-0.003630538,0.4846876672,-0.041219787,0,,,0,0
1000478,2024-09-30,0.5118259086,0.5186463777,-0.006820469,0.5222769161,-0.003189931,0,,,0,0
1000478,2024-10-31,0.4829678359,0.5118259086,-0.028858073,0.5186463777,-0.022037604,0,,,0,0
1000478,2024-11-30,0.5691572374,0.4829678359,0.0861894015,0.5118259086,0.1150474741,0,,,0,0
1000478,2024-12-31,0.5434614242,0.5691572374,-0.025695813,0.4829678359,-0.111885215,0,,,0,0
1000478,2025-01-31,0.5853320505,0.5434614242,0.0418706264,0.5691572374,0.0675664396,0,,,0,0
1000478,2025-02-28,0.7391770668,0.5853320505,0.1538450163,0.5434614242,0.1119743899,1,,,0,0
1000479,2024-01-31,0.6175872078,,,,,0,,,0,0
1000479,2024-02-29,0.5706846153,0.6175872078,-0.046902593,,,0,,,0,0
1000479,2024-03-31,0.6814904186,0.5706846153,0.1108058033,0.6175872078,0.1577083959,1,,,0,0
1000479,2024-04-30,0.5996310016,0.6814904186,-0.081859417,0.5706846153,-0.19266522,0,,,0,0
1000479,2024-05-31,0.669497159,0.5996310016,0.0698661575,0.6814904186,0.1517255745,0,,,0,0
1000479,2024-06-30,0.6237295144,0.669497159,-0.045767645,0.5996310016,-0.115633802,0,,,0,0
1000479,2024-07-31,0.6228340116,0.6237295144,-0.000895503,0.669497159,0.044872142,0,,,0,0
1000479,2024-08-31,0.6272177839,0.6228340116,0.0043837723,0.6237295144,0.005279275,0,,,0,0
1000479,2024-09-30,0.6149811014,0.6272177839,-0.012236682,0.6228340116,-0.016620455,0,,,0,0
1000479,2024-10-31,0.7399783663,0.6149811014,0.1249972648,0.6272177839,0.1372339473,1,,,0,0
1000479,2024-11-30,0.6473260573,0.7399783663,-0.092652309,0.6149811014,-0.217649574,0,,,0,0
1000479,2024-12-31,0.7797686578,0.6473260573,0.1324426005,0.7399783663,0.2250949095,1,,,0,0
1000480,2023-08-30,0.8074712968,,,,,0,,,0,0
1000480,2023-09-30,0.8984742877,0.8074712968,0.0910029909,,,0,,,0,0
1000480,2023-10-30,0.9324991198,0.8984742877,0.0340248321,0.8074712968,-0.056978159,0,,,0,0
1000480,2023-11-30,0.8800261465,0.9324991198,-0.052472973,0.8984742877,-0.086497805,0,,,0,0
1000480,2023-12-30,0.8551873457,0.8800261465,-0.024838801,0.9324991198,0.0276341726,0,,,0,0
1000480,2024-01-30,0.8878959945,0.8551873457,0.0327086489,0.8800261465,0.0575474497,0,,,0,0
1000480,2024-02-29,0.9968075878,0.8878959945,0.1089115933,0.8551873457,0.0762029444,1,,,0,0
1000480,2024-03-30,0.9863140686,0.9968075878,-0.010493519,0.8878959945,-0.119405113,0,,,0,0
1000480,2024-04-30,0.9983629826,0.9863140686,0.012048914,0.9968075878,0.0225424332,0,,,0,0
1000480,2024-05-30,1.0330134417,0.9983629826,0.0346504591,0.9863140686,0.0226015451,0,,,0,0
1000481,2022-03-31,0.2933147123,,,,,0,,,0,0
1000481,2022-04-30,0.22705711,0.2933147123,-0.066257602,,,0,,,0,0
1000481,2022-05-31,0.124405749,0.22705711,-0.102651361,0.2933147123,-0.036393759,0,,,0,0
1000481,2022-06-30,0.2969265491,0.124405749,0.1725208,0.22705711,0.275172161,1,,,0,0
1000481,2022-07-31,0.3289241485,0.2969265491,0.0319975994,0.124405749,-0.140523201,0,,,0,0
1000481,2022-08-31,0.2767524791,0.3289241485,-0.052171669,0.2969265491,-0.084169269,0,,,0,0
1000481,2022-09-30,0.3049925826,0.2767524791,0.0282401035,0.3289241485,0.0804117729,0,,,0,0
1000481,2022-10-31,0.3493526021,0.3049925826,0.0443600195,0.2767524791,0.016119916,0,,,0,0
1000481,2022-11-30,0.3669972185,0.3493526021,0.0176446164,0.3049925826,-0.026715403,0,,,0,0
1000481,2022-12-31,0.4396613428,0.3669972185,0.0726641243,0.3493526021,0.0550195079,0,,,0,0
1000482,2022-05-31,0.0435969452,,,,,0,,,0,0
1000482,2022-06-30,0.0495607554,0.0435969452,0.0059638102,,,0,,,0,0
1000482,2022-07-31,0.0719531344,0.0495607554,0.022392379,0.0435969452,0.0164285689,0,,,0,0
1000482,2022-08-31,0.0806351411,0.0719531344,0.0086820067,0.0495607554,-0.013710372,0,,,0,0
1000482,2022-09-30,0.0928268863,0.0806351411,0.0121917452,0.0719531344,0.0035097385,0,,,0,0
1000482,2022-10-31,0.1476549401,0.0928268863,0.0548280538,0.0806351411,0.0426363086,0,,,0,0
1000482,2022-11-30,0.1553396805,0.1476549401,0.0076847404,0.0928268863,-0.047143313,0,,,0,0
1000482,2022-12-31,0.1877426089,0.1553396805,0.0324029284,0.1476549401,0.024718188,0,,,0,0
1000482,2023-01-31,0.206977928,0.1877426089,0.0192353192,0.1553396805,-0.013167609,0,,,0,0
1000482,2023-02-28,0.2836800864,0.206977928,0.0767021584,0.1877426089,0.0574668393,0,,,0,0
1000483,2022-07-30,0.5937111371,,,,,0,,,0,0
1000483,2022-08-30,0.5692767975,0.5937111371,-0.02443434,,,0,,,0,0
1000483,2022-09-30,0.607774636,0.5692767975,0.0384978386,0.5937111371,0.0629321781,0,,,0,0
1000483,2022-10-30,0.6070014134,0.607774636,-0.000773223,0.5692767975,-0.039271061,0,,,0,0
1000483,2022-11-30,0.5663094708,0.6070014134,-0.040691943,0.607774636,-0.03991872,0,,,0,0
1000483,2022-12-30,0.584317738,0.5663094708,0.0180082672,0.6070014134,0.0587002097,0,,,0,0
1000483,2023-01-30,0.6052802541,0.584317738,0.020962516,0.5663094708,0.0029542489,0,,,0,0
1000483,2023-02-28,0.6557921272,0.6052802541,0.0505118731,0.584317738,0.0295493571,0,,,0,0
1000483,2023-03-30,0.725871669,0.6557921272,0.0700795418,0.6052802541,0.0195676687,0,,,0,0
1000484,2023-05-31,0.6029372547,,,,,0,,,0,0
1000484,2023-06-30,0.5917306299,0.6029372547,-0.011206625,,,0,,,0,0
1000484,2023-07-31,0.623015918,0.5917306299,0.0312852881,0.6029372547,0.0424919128,0,,,0,0
1000484,2023-08-31,0.6182922262,0.623015918,-0.004723692,0.5917306299,-0.03600898,0,,,0,0
1000484,2023-09-30,0.6202742822,0.6182922262,0.001982056,0.623015918,0.0067057477,0,,,0,0
1000484,2023-10-31,0.5981803827,0.6202742822,-0.022093899,0.6182922262,-0.024075955,0,,,0,0
1000484,2023-11-30,0.6215729766,0.5981803827,0.0233925939,0.6202742822,0.0454864933,0,,,0,0
1000484,2023-12-31,0.7048787849,0.6215729766,0.0833058083,0.5981803827,0.0599132145,0,,,0,0
1000484,2024-01-31,0.7221751963,0.7048787849,0.0172964114,0.6215729766,-0.066009397,0,,,0,0
1000484,2024-02-29,0.8380639217,0.7221751963,0.1158887253,0.7048787849,0.098592314,1,,,0,0
1000485,2022-10-31,0.390416341,,,,,0,,,0,0
1000485,2022-11-30,0.3195392195,0.390416341,-0.070877121,,,0,,,0,0
1000485,2022-12-31,0.427522398,0.3195392195,0.1079831786,0.390416341,0.1788603,1,,,0,0
1000485,2023-01-31,0.3579647792,0.427522398,-0.069557619,0.3195392195,-0.177540797,0,,,0,0
1000485,2023-02-28,0.3503982162,0.3579647792,-0.007566563,0.427522398,0.0619910559,0,,,0,0
1000485,2023-03-31,0.4549571232,0.3503982162,0.104558907,0.3579647792,0.11212547,1,,,0,0
1000485,2023-04-30,0.3799518455,0.4549571232,-0.075005278,0.3503982162,-0.179564185,0,,,0,0
1000485,2023-05-31,0.369890667,0.3799518455,-0.010061179,0.4549571232,0.0649440992,0,,,0,0
1000485,2023-06-30,0.4763027617,0.369890667,0.1064120947,0.3799518455,0.1164732732,1,,,0,0
1000485,2023-07-31,0.5660524946,0.4763027617,0.089749733,0.369890667,-0.016662362,0,,,0,0
1000486,2023-07-31,0.2829231349,,,,,0,,,0,0
1000486,2023-08-31,0.3437585173,0.2829231349,0.0608353824,,,0,,,0,0
1000486,2023-09-30,0.3230507127,0.3437585173,-0.020707805,0.2829231349,-0.081543187,0,,,0,0
1000486,2023-10-31,0.3322353499,0.3230507127,0.0091846372,0.3437585173,0.0298924418,0,,,0,0
1000486,2023-11-30,0.3909544461,0.3322353499,0.0587190962,0.3230507127,0.049534459,0,,,0,0
1000486,2023-12-31,0.3279470949,0.3909544461,-0.063007351,0.3322353499,-0.121726447,0,,,0,0
1000486,2024-01-31,0.377339668,0.3279470949,0.0493925731,0.3909544461,0.1123999242,0,,,0,0
1000486,2024-02-29,0.3233236403,0.377339668,-0.054016028,0.3279470949,-0.103408601,0,,,0,0
1000486,2024-03-31,0.3402951194,0.3233236403,0.0169714791,0.377339668,0.0709875068,0,,,0,0
1000486,2024-04-30,0.3600486856,0.3402951194,0.0197535662,0.3233236403,0.0027820871,0,,,0,0
1000486,2024-05-31,0.4518616024,0.3600486856,0.0918129168,0.3402951194,0.0720593506,0,,,0,0
1000486,2024-06-30,0.6071449302,0.4518616024,0.1552833278,0.3600486856,0.063470411,1,,,0,0
1000487,2024-08-28,0.6335978259,,,,,0,,,0,0
1000487,2024-09-28,0.70369401,0.6335978259,0.0700961841,,,0,,,0,0
1000487,2024-10-28,0.6766331107,0.70369401,-0.027060899,0.6335978259,-0.097157083,0,,,0,0
1000487,2024-11-28,0.7406977178,0.6766331107,0.0640646071,0.70369401,0.0911255065,0,,,0,0
1000487,2024-12-28,0.7765310403,0.7406977178,0.0358333225,0.6766331107,-0.028231285,0,,,0,0
1000487,2025-01-28,0.7890699609,0.7765310403,0.0125389207,0.7406977178,-0.023294402,0,,,0,0
1000488,2023-02-28,0.2091449946,,,,,0,,,0,0
1000488,2023-03-31,0.2024649931,0.2091449946,-0.006680002,,,0,,,0,0
1000488,2023-04-30,0.1887252135,0.2024649931,-0.01373978,0.2091449946,-0.007059778,0,,,0,0
1000488,2023-05-31,0.1910085973,0.1887252135,0.0022833838,0.2024649931,0.0160231634,0,,,0,0
1000488,2023-06-30,0.2884142314,0.1910085973,0.0974056341,0.1887252135,0.0951222503,0,,,0,0
1000488,2023-07-31,0.2190409974,0.2884142314,-0.069373234,0.1910085973,-0.166778868,0,,,0,0
1000488,2023-08-31,0.3686034035,0.2190409974,0.149562406,0.2884142314,0.21893564,1,,,0,0
1000488,2023-09-30,0.3618898448,0.3686034035,-0.006713559,0.2190409974,-0.156275965,0,,,0,0
1000489,2023-02-28,0.3847148374,,,,,0,,,0,0
1000489,2023-03-29,0.3848779676,0.3847148374,0.0001631302,,,0,,,0,0
1000489,2023-04-29,0.3618688182,0.3848779676,-0.023009149,0.3847148374,-0.02317228,0,,,0,0
1000489,2023-05-29,0.4033989729,0.3618688182,0.0415301547,0.3848779676,0.0645393041,0,,,0,0
1000489,2023-06-29,0.3920382765,0.4033989729,-0.011360696,0.3618688182,-0.052890851,0,,,0,0
1000489,2023-07-29,0.4910691753,0.3920382765,0.0990308989,0.4033989729,0.1103915953,0,,,0,0
1000489,2023-08-29,0.4216705863,0.4910691753,-0.069398589,0.3920382765,-0.168429488,0,,,0,0
1000489,2023-09-29,0.4620511238,0.4216705863,0.0403805375,0.4910691753,0.1097791265,0,,,0,0
1000489,2023-10-29,0.4838977728,0.4620511238,0.021846649,0.4216705863,-0.018533889,0,,,0,0
1000489,2023-11-29,0.4668406846,0.4838977728,-0.017057088,0.4620511238,-0.038903737,0,,,0,0
1000489,2023-12-29,0.4630862919,0.4668406846,-0.003754393,0.4838977728,0.0133026956,0,,,0,0
1000489,2024-01-29,0.5716158207,0.4630862919,0.1085295287,0.4668406846,0.1122839214,1,,,0,0
1000490,2023-07-31,0.7501088804,,,,,0,,,0,0
1000490,2023-08-31,0.7338919984,0.7501088804,-0.016216882,,,0,,,0,0
1000490,2023-09-30,0.7515589721,0.7338919984,0.0176669736,0.7501088804,0.0338838555,0,,,0,0
1000490,2023-10-31,0.7815294422,0.7515589721,0.0299704701,0.7338919984,0.0123034965,0,,,0,0
1000490,2023-11-30,0.7584600244,0.7815294422,-0.023069418,0.7515589721,-0.053039888,0,,,0,0
1000490,2023-12-31,0.7454760703,0.7584600244,-0.012983954,0.7815294422,0.0100854637,0,,,0,0
1000490,2024-01-31,0.6891717661,0.7454760703,-0.056304304,0.7584600244,-0.04332035,0,,,0,0
1000490,2024-02-29,0.695027071,0.6891717661,0.0058553049,0.7454760703,0.0621596091,0,,,0,0
1000490,2024-03-31,0.7696224346,0.695027071,0.0745953636,0.6891717661,0.0687400587,0,,,0,0
1000490,2024-04-30,0.7903004854,0.7696224346,0.0206780508,0.695027071,-0.053917313,0,,,0,0
1000490,2024-05-31,0.8534932948,0.7903004854,0.0631928094,0.7696224346,0.0425147586,0,,,0,0
1000490,2024-06-30,0.9494675533,0.8534932948,0.0959742585,0.7903004854,0.0327814491,0,,,0,0
1000491,2024-09-30,0.4534553062,,,,,0,,,0,0
1000491,2024-10-30,0.4797348994,0.4534553062,0.0262795933,,,0,,,0,0
1000491,2024-11-30,0.5129012493,0.4797348994,0.0331663499,0.4534553062,0.0068867566,0,,,0,0
1000491,2024-12-30,0.5104077184,0.5129012493,-0.002493531,0.4797348994,-0.035659881,0,,,0,0
1000491,2025-01-30,0.4988529241,0.5104077184,-0.011554794,0.5129012493,-0.009061263,0,,,0,0
1000491,2025-02-28,0.5019674119,0.4988529241,0.0031144877,0.5104077184,0.014669282,0,,,0,0
1000491,2025-03-30,0.5808995109,0.5019674119,0.078932099,0.4988529241,0.0758176113,0,,,0,0
1000491,2025-04-30,0.6873470116,0.5808995109,0.1064475008,0.5019674119,0.0275154018,1,,,0,0
1000491,2025-05-30,0.6656755021,0.6873470116,-0.02167151,0.5808995109,-0.12811901,0,,,0,0
1000492,2022-07-31,0.8095301908,,,,,0,,,0,0
1000492,2022-08-31,0.8379632295,0.8095301908,0.0284330387,,,0,,,0,0
1000492,2022-09-30,0.801643638,0.8379632295,-0.036319591,0.8095301908,-0.06475263,0,,,0,0
1000492,2022-10-31,0.7636514361,0.801643638,-0.037992202,0.8379632295,-0.00167261,0,,,0,0
1000492,2022-11-30,0.7889040957,0.7636514361,0.0252526596,0.801643638,0.0632448615,0,,,0,0
1000492,2022-12-31,0.8323074427,0.7889040957,0.043403347,0.7636514361,0.0181506874,0,,,0,0
1000492,2023-01-31,0.865283764,0.8323074427,0.0329763213,0.7889040957,-0.010427026,0,,,0,0
1000492,2023-02-28,0.9627189169,0.865283764,0.0974351529,0.8323074427,0.0644588316,0,,,0,0
1000492,2023-03-31,0.9482193595,0.9627189169,-0.014499557,0.865283764,-0.11193471,0,,,0,0
1000492,2023-04-30,1.0074276702,0.9482193595,0.0592083107,0.9627189169,0.0737078681,0,,,0,0
1000493,2024-11-30,0.7038244639,,,,,0,,,0,0
1000493,2024-12-31,0.7652997148,0.7038244639,0.0614752509,,,0,,,0,0
1000493,2025-01-31,0.7898469862,0.7652997148,0.0245472714,0.7038244639,-0.036927979,0,,,0,0
1000493,2025-02-28,0.7589651699,0.7898469862,-0.030881816,0.7652997148,-0.055429088,0,,,0,0
1000493,2025-03-31,0.7944308439,0.7589651699,0.0354656739,0.7898469862,0.0663474902,0,,,0,0
1000493,2025-04-30,0.8060178359,0.7944308439,0.011586992,0.7589651699,-0.023878682,0,,,0,0
1000493,2025-05-31,0.8458513151,0.8060178359,0.0398334792,0.7944308439,0.0282464871,0,,,0,0
1000493,2025-06-30,0.9176303973,0.8458513151,0.0717790822,0.8060178359,0.0319456031,0,,,0,0
1000494,2022-11-30,0.163045158,,,,,0,,,0,0
1000494,2022-12-31,0.2194559439,0.163045158,0.0564107858,,,0,,,0,0
1000494,2023-01-31,0.1950616669,0.2194559439,-0.024394277,0.163045158,-0.080805063,0,,,0,0
1000494,2023-02-28,0.2010555796,0.1950616669,0.0059939127,0.2194559439,0.0303881897,0,,,0,0
1000494,2023-03-31,0.2570930294,0.2010555796,0.0560374497,0.1950616669,0.050043537,0,,,0,0
1000494,2023-04-30,0.2689689881,0.2570930294,0.0118759587,0.2010555796,-0.044161491,0,,,0,0
1000494,2023-05-31,0.2460834402,0.2689689881,-0.022885548,0.2570930294,-0.034761507,0,,,0,0
1000494,2023-06-30,0.3735007807,0.2460834402,0.1274173405,0.2689689881,0.1503028885,1,,,0,0
1000495,2023-10-31,0.4830079554,,,,,0,,,0,0
1000495,2023-11-30,0.4853891577,0.4830079554,0.0023812023,,,0,,,0,0
1000495,2023-12-31,0.4484441213,0.4853891577,-0.036945036,0.4830079554,-0.039326239,0,,,0,0
1000495,2024-01-31,0.5203525821,0.4484441213,0.0719084608,0.4853891577,0.1088534972,0,,,0,0
1000495,2024-02-29,0.537348102,0.5203525821,0.0169955199,0.4484441213,-0.054912941,0,,,0,0
1000495,2024-03-31,0.5572863165,0.537348102,0.0199382145,0.5203525821,0.0029426946,0,,,0,0
1000495,2024-04-30,0.5472967822,0.5572863165,-0.009989534,0.537348102,-0.029927749,0,,,0,0
1000495,2024-05-31,0.5783871399,0.5472967822,0.0310903578,0.5572863165,0.0410798921,0,,,0,0
1000495,2024-06-30,0.6502485001,0.5783871399,0.0718613602,0.5472967822,0.0407710024,0,,,0,0
1000496,2024-10-31,0.7691917936,,,,,0,,,0,0
1000496,2024-11-30,0.7701478095,0.7691917936,0.0009560159,,,0,,,0,0
1000496,2024-12-31,0.7382132518,0.7701478095,-0.031934558,0.7691917936,-0.032890574,0,,,0,0
1000496,2025-01-31,0.7672352761,0.7382132518,0.0290220243,0.7701478095,0.060956582,0,,,0,0
1000496,2025-02-28,0.7299011991,0.7672352761,-0.037334077,0.7382132518,-0.066356101,0,,,0,0
1000496,2025-03-31,0.7794629408,0.7299011991,0.0495617417,0.7672352761,0.0868958187,0,,,0,0
1000496,2025-04-30,0.8034908866,0.7794629408,0.0240279458,0.7299011991,-0.025533796,0,,,0,0
1000496,2025-05-31,0.8635187513,0.8034908866,0.0600278647,0.7794629408,0.0359999189,0,,,0,0
1000496,2025-06-30,1.0623896126,0.8635187513,0.1988708613,0.8034908866,0.1388429966,1,,,0,0
1000497,2024-02-29,0.1325931926,,,,,0,,,0,0
1000497,2024-03-31,0.1496627363,0.1325931926,0.0170695437,,,0,,,0,0
1000497,2024-04-30,0.1366827719,0.1496627363,-0.012979964,0.1325931926,-0.030049508,0,,,0,0
1000497,2024-05-31,0.1816456012,0.1366827719,0.0449628293,0.1496627363,0.0579427938,0,,,0,0
1000497,2024-06-30,0.1388078365,0.1816456012,-0.042837765,0.1366827719,-0.087800594,0,,,0,0
1000497,2024-07-31,0.2145919154,0.1388078365,0.0757840788,0.1816456012,0.1186218435,0,,,0,0
1000497,2024-08-31,0.2288097388,0.2145919154,0.0142178234,0.1388078365,-0.061566255,0,,,0,0
1000497,2024-09-30,0.2195948484,0.2288097388,-0.00921489,0.2145919154,-0.023432714,0,,,0,0
