account_id,cust_id,product_type,segment,country,obs_month,default_month,months_to_default,credit_limit,outstanding_balance,payment_amount,min_payment_due,annual_interest_rate,dpd_days,utilization_ratio,ead_at_default
1000253,7000253,CREDIT_CARD,RET,OMN,2022-03-31,2023-01-31,10,11813.316713,5990.1236468,846.23434125,119.80247294,0.3018115489,0,0.5070653562,8443.1956668
1000253,7000253,CREDIT_CARD,RET,OMN,2022-02-28,2023-01-31,11,11813.316713,5514.4564919,395.31597254,110.28912984,0.3018115489,7,0.4668000212,8443.1956668
1000254,7000254,CREDIT_CARD,RET,UAE,2025-02-28,2025-03-31,1,44735.469334,33995.056959,594.37218093,679.90113917,0.3189903949,30,0.7599128268,35152.278845
1000254,7000254,CREDIT_CARD,RET,UAE,2025-01-31,2025-03-31,2,44735.469334,30006.930201,1834.6775908,600.13860402,0.3189903949,16,0.6707637284,35152.278845
1000254,7000254,CREDIT_CARD,RET,UAE,2024-12-31,2025-03-31,3,44735.469334,29676.345787,950.41423137,593.52691575,0.3189903949,15,0.6633739677,35152.278845
1000254,7000254,CREDIT_CARD,RET,UAE,2024-11-30,2025-03-31,4,44735.469334,27309.815445,1848.2739933,546.1963089,0.3189903949,22,0.6104734309,35152.278845
1000254,7000254,CREDIT_CARD,RET,UAE,2024-10-31,2025-03-31,5,44735.469334,28209.744515,2084.3300276,564.1948903,0.3189903949,17,0.6305901097,35152.278845
1000254,7000254,CREDIT_CARD,RET,UAE,2024-09-30,2025-03-31,6,44735.469334,25537.852596,2981.0064005,510.75705193,0.3189903949,1,0.5708636341,35152.278845
1000254,7000254,CREDIT_CARD,RET,UAE,2024-08-31,2025-03-31,7,44735.469334,28280.901533,2495.5246517,565.61803067,0.3189903949,1,0.6321807272,35152.278845
1000254,7000254,CREDIT_CARD,RET,UAE,2024-07-31,2025-03-31,8,44735.469334,28208.723453,2292.6878747,564.17446906,0.3189903949,23,0.6305672853,35152.278845
1000255,7000255,CORPORATE_REVOL,COR,USA,2025-02-28,2025-03-31,1,1349672.5748,1317740.482,18049.723926,7906.4428919,0.1024635389,23,0.9763408597,1462901.575
1000255,7000255,CORPORATE_REVOL,COR,USA,2025-01-31,2025-03-31,2,1349672.5748,1077361.0692,16943.359934,6464.166415,0.1024635389,15,0.798238839,1462901.575
1000255,7000255,CORPORATE_REVOL,COR,USA,2024-12-31,2025-03-31,3,1349672.5748,1089148.8829,4544.7598002,6534.8932976,0.1024635389,12,0.8069726712,1462901.575
1000255,7000255,CORPORATE_REVOL,COR,USA,2024-11-30,2025-03-31,4,1349672.5748,1063308.5481,32163.991827,6379.8512887,0.1024635389,0,0.7878270389,1462901.575
1000255,7000255,CORPORATE_REVOL,COR,USA,2024-10-31,2025-03-31,5,1349672.5748,1044039.0545,20602.461927,6264.2343273,0.1024635389,9,0.7735498773,1462901.575
1000255,7000255,CORPORATE_REVOL,COR,USA,2024-09-30,2025-03-31,6,1349672.5748,902707.99378,36999.626615,5416.2479627,0.1024635389,11,0.6688348053,1462901.575
1000255,7000255,CORPORATE_REVOL,COR,USA,2024-08-31,2025-03-31,7,1349672.5748,923980.02001,25719.678905,5543.8801201,0.1024635389,11,0.6845956844,1462901.575
1000256,7000256,CREDIT_CARD,RET,UAE,2023-10-30,2023-11-30,1,18695.183406,19471.249238,1247.9331131,389.42498476,0.4079346418,21,1.0415115388,20166.186325
1000256,7000256,CREDIT_CARD,RET,UAE,2023-09-30,2023-11-30,2,18695.183406,17806.644556,742.74084598,356.13289111,0.4079346418,3,0.9524723116,20166.186325
1000256,7000256,CREDIT_CARD,RET,UAE,2023-08-30,2023-11-30,3,18695.183406,17374.342626,1057.211194,347.48685251,0.4079346418,14,0.9293486054,20166.186325
1000256,7000256,CREDIT_CARD,RET,UAE,2023-07-30,2023-11-30,4,18695.183406,16235.087028,1188.6720571,324.70174056,0.4079346418,4,0.8684101501,20166.186325
1000256,7000256,CREDIT_CARD,RET,UAE,2023-06-30,2023-11-30,5,18695.183406,16649.873304,698.51066927,332.99746609,0.4079346418,19,0.8905969491,20166.186325
1000256,7000256,CREDIT_CARD,RET,UAE,2023-05-30,2023-11-30,6,18695.183406,16216.554843,1711.3242894,324.33109686,0.4079346418,10,0.8674188688,20166.186325
1000256,7000256,CREDIT_CARD,RET,UAE,2023-04-30,2023-11-30,7,18695.183406,16702.10918,1141.2830018,334.0421836,0.4079346418,2,0.8933910311,20166.186325
1000256,7000256,CREDIT_CARD,RET,UAE,2023-03-30,2023-11-30,8,18695.183406,16591.708277,886.71901091,331.83416555,0.4079346418,11,0.8874857185,20166.186325
1000256,7000256,CREDIT_CARD,RET,UAE,2023-02-28,2023-11-30,9,18695.183406,16621.670874,2060.2932182,332.43341747,0.4079346418,11,0.8890884092,20166.186325
1000256,7000256,CREDIT_CARD,RET,UAE,2023-01-30,2023-11-30,10,18695.183406,16753.88977,1455.4889825,335.0777954,0.4079346418,6,0.89616076,20166.186325
1000257,7000257,CREDIT_CARD,RET,IND,2023-04-30,2023-05-31,1,9430.8715995,3562.9458128,147.04861771,71.258916255,0.4113720971,24,0.3777960261,4344.1234463
1000257,7000257,CREDIT_CARD,RET,IND,2023-03-31,2023-05-31,2,9430.8715995,2182.2483128,165.73156724,43.644966256,0.4113720971,13,0.2313941283,4344.1234463
1000257,7000257,CREDIT_CARD,RET,IND,2023-02-28,2023-05-31,3,9430.8715995,2291.164364,139.22401719,45.823287279,0.4113720971,11,0.2429430133,4344.1234463
1000257,7000257,CREDIT_CARD,RET,IND,2023-01-31,2023-05-31,4,9430.8715995,1659.4568041,169.06676094,33.189136082,0.4113720971,8,0.1759600676,4344.1234463
1000257,7000257,CREDIT_CARD,RET,IND,2022-12-31,2023-05-31,5,9430.8715995,2219.3045749,88.071811135,44.386091499,0.4113720971,22,0.2353233793,4344.1234463
1000257,7000257,CREDIT_CARD,RET,IND,2022-11-30,2023-05-31,6,9430.8715995,1701.8378258,154.838628,34.036756516,0.4113720971,0,0.1804539281,4344.1234463
1000257,7000257,CREDIT_CARD,RET,IND,2022-10-31,2023-05-31,7,9430.8715995,1241.0600938,91.309048711,25,0.4113720971,0,0.131595482,4344.1234463
1000257,7000257,CREDIT_CARD,RET,IND,2022-09-30,2023-05-31,8,9430.8715995,1934.60807,149.47093399,38.692161399,0.4113720971,3,0.20513566,4344.1234463
1000257,7000257,CREDIT_CARD,RET,IND,2022-08-31,2023-05-31,9,9430.8715995,1257.422149,73.034985426,25.148442981,0.4113720971,3,0.1333304282,4344.1234463
1000257,7000257,CREDIT_CARD,RET,IND,2022-07-31,2023-05-31,10,9430.8715995,1624.765534,105.21424565,32.495310681,0.4113720971,17,0.1722815879,4344.1234463
1000257,7000257,CREDIT_CARD,RET,IND,2022-06-30,2023-05-31,11,9430.8715995,1636.1707188,67.593549552,32.723414375,0.4113720971,4,0.1734909336,4344.1234463
1000257,7000257,CREDIT_CARD,RET,IND,2022-05-31,2023-05-31,12,9430.8715995,1189.744129,49.532042298,25,0.4113720971,0,0.1261542071,4344.1234463
1000258,7000258,SME_CREDIT_LINE,SME,SAU,2023-06-30,2023-07-31,1,383642.7773,348206.19873,12843.516705,2785.6495898,0.0815461314,20,0.9076313157,369503.56923
1000258,7000258,SME_CREDIT_LINE,SME,SAU,2023-05-31,2023-07-31,2,383642.7773,283926.23802,8970.8580819,2271.4099042,0.0815461314,11,0.7400797169,369503.56923
1000258,7000258,SME_CREDIT_LINE,SME,SAU,2023-04-30,2023-07-31,3,383642.7773,293576.93018,4274.8716919,2348.6154414,0.0815461314,0,0.765235129,369503.56923
1000258,7000258,SME_CREDIT_LINE,SME,SAU,2023-03-31,2023-07-31,4,383642.7773,267670.70761,4695.9756423,2141.3656609,0.0815461314,13,0.6977081896,369503.56923
1000258,7000258,SME_CREDIT_LINE,SME,SAU,2023-02-28,2023-07-31,5,383642.7773,258953.91401,9261.1009866,2071.6313121,0.0815461314,14,0.6749870696,369503.56923
1000258,7000258,SME_CREDIT_LINE,SME,SAU,2023-01-31,2023-07-31,6,383642.7773,262426.12179,7988.8348145,2099.4089743,0.0815461314,9,0.6840376968,369503.56923
1000258,7000258,SME_CREDIT_LINE,SME,SAU,2022-12-31,2023-07-31,7,383642.7773,239447.2229,8082.743974,1915.5777832,0.0815461314,14,0.6241410945,369503.56923
1000258,7000258,SME_CREDIT_LINE,SME,SAU,2022-11-30,2023-07-31,8,383642.7773,257138.69478,6466.5491593,2057.1095582,0.0815461314,13,0.6702555346,369503.56923
1000258,7000258,SME_CREDIT_LINE,SME,SAU,2022-10-31,2023-07-31,9,383642.7773,253945.09665,9909.2376841,2031.5607732,0.0815461314,7,0.6619311288,369503.56923
1000258,7000258,SME_CREDIT_LINE,SME,SAU,2022-09-30,2023-07-31,10,383642.7773,233255.4397,6029.1633876,1866.0435176,0.0815461314,0,0.608001645,369503.56923
1000259,7000259,OVERDRAFT,RET,OMN,2024-06-30,2024-07-31,1,80917.695634,31790.397421,796.79395366,317.90397421,0.165074381,35,0.392873242,35114.334045
1000259,7000259,OVERDRAFT,RET,OMN,2024-05-31,2024-07-31,2,80917.695634,28059.203793,984.46945615,280.59203793,0.165074381,28,0.3467622696,35114.334045
1000259,7000259,OVERDRAFT,RET,OMN,2024-04-30,2024-07-31,3,80917.695634,23783.134571,898.94707304,237.83134571,0.165074381,11,0.293917596,35114.334045
1000259,7000259,OVERDRAFT,RET,OMN,2024-03-31,2024-07-31,4,80917.695634,19530.755329,905.76915981,195.30755329,0.165074381,0,0.2413656886,35114.334045
1000259,7000259,OVERDRAFT,RET,OMN,2024-02-29,2024-07-31,5,80917.695634,18885.377386,749.8283959,188.85377386,0.165074381,3,0.2333899555,35114.334045
1000259,7000259,OVERDRAFT,RET,OMN,2024-01-31,2024-07-31,6,80917.695634,20510.174779,814.69861848,205.10174779,0.165074381,5,0.2534695856,35114.334045
1000259,7000259,OVERDRAFT,RET,OMN,2023-12-31,2024-07-31,7,80917.695634,20102.950584,765.07909034,201.02950584,0.165074381,0,0.2484370128,35114.334045
1000259,7000259,OVERDRAFT,RET,OMN,2023-11-30,2024-07-31,8,80917.695634,20915.042734,0,209.15042734,0.165074381,23,0.2584730394,35114.334045
1000259,7000259,OVERDRAFT,RET,OMN,2023-10-31,2024-07-31,9,80917.695634,20584.121522,1199.0106296,205.84121522,0.165074381,13,0.2543834369,35114.334045
1000259,7000259,OVERDRAFT,RET,OMN,2023-09-30,2024-07-31,10,80917.695634,18940.355419,428.05859364,189.40355419,0.165074381,7,0.2340693871,35114.334045
1000260,7000260,CREDIT_CARD,RET,USA,2025-04-30,2025-05-31,1,67115.232642,26809.953094,544.78400602,536.19906187,0.2918306775,29,0.3994615237,36310.388023
1000260,7000260,CREDIT_CARD,RET,USA,2025-03-31,2025-05-31,2,67115.232642,15217.634767,488.67221755,304.35269534,0.2918306775,11,0.2267389111,36310.388023
1000260,7000260,CREDIT_CARD,RET,USA,2025-02-28,2025-05-31,3,67115.232642,19561.081833,401.03719279,391.22163665,0.2918306775,17,0.2914551744,36310.388023
1000260,7000260,CREDIT_CARD,RET,USA,2025-01-31,2025-05-31,4,67115.232642,17896.72189,1664.7448711,357.93443781,0.2918306775,24,0.266656632,36310.388023
1000260,7000260,CREDIT_CARD,RET,USA,2024-12-31,2025-05-31,5,67115.232642,17099.590642,1127.1402886,341.99181284,0.2918306775,14,0.2547795779,36310.388023
1000260,7000260,CREDIT_CARD,RET,USA,2024-11-30,2025-05-31,6,67115.232642,13472.619271,1072.2095965,269.45238543,0.2918306775,13,0.2007386213,36310.388023
1000260,7000260,CREDIT_CARD,RET,USA,2024-10-31,2025-05-31,7,67115.232642,16056.190461,1197.5789028,321.12380923,0.2918306775,1,0.239233179,36310.388023
1000261,7000261,CREDIT_CARD,RET,SAU,2024-02-29,2024-03-31,1,60769.720343,29312.117414,1961.6883912,586.24234828,0.3385154564,21,0.4823474133,34205.201992
1000261,7000261,CREDIT_CARD,RET,SAU,2024-01-31,2024-03-31,2,60769.720343,20980.946215,1781.0503755,419.6189243,0.3385154564,13,0.3452532955,34205.201992
1000261,7000261,CREDIT_CARD,RET,SAU,2023-12-31,2024-03-31,3,60769.720343,19369.223599,906.10927542,387.38447198,0.3385154564,16,0.3187314914,34205.201992
1000261,7000261,CREDIT_CARD,RET,SAU,2023-11-30,2024-03-31,4,60769.720343,20784.077541,1723.3371025,415.68155081,0.3385154564,8,0.3420137105,34205.201992
1000261,7000261,CREDIT_CARD,RET,SAU,2023-10-31,2024-03-31,5,60769.720343,20352.830816,1838.1366188,407.05661632,0.3385154564,18,0.3349173026,34205.201992
1000261,7000261,CREDIT_CARD,RET,SAU,2023-09-30,2024-03-31,6,60769.720343,19068.502186,948.15497366,381.37004372,0.3385154564,2,0.3137829511,34205.201992
1000261,7000261,CREDIT_CARD,RET,SAU,2023-08-31,2024-03-31,7,60769.720343,16265.194256,1554.1632572,325.30388512,0.3385154564,0,0.2676529391,34205.201992
1000261,7000261,CREDIT_CARD,RET,SAU,2023-07-31,2024-03-31,8,60769.720343,14150.97367,168.79336129,283.0194734,0.3385154564,0,0.2328622477,34205.201992
1000261,7000261,CREDIT_CARD,RET,SAU,2023-06-30,2024-03-31,9,60769.720343,14846.553518,1046.2957647,296.93107037,0.3385154564,0,0.2443084061,34205.201992
1000261,7000261,CREDIT_CARD,RET,SAU,2023-05-31,2024-03-31,10,60769.720343,17278.699534,1182.0513855,345.57399067,0.3385154564,0,0.2843307397,34205.201992
1000262,7000262,CREDIT_CARD,RET,USA,2025-10-30,2025-11-30,1,18881.291601,5426.214031,267.21907228,108.52428062,0.3354641302,43,0.2873857438,6405.2442117
1000262,7000262,CREDIT_CARD,RET,USA,2025-09-30,2025-11-30,2,18881.291601,3811.5489389,12.52297323,76.230978779,0.3354641302,19,0.2018690786,6405.2442117
1000262,7000262,CREDIT_CARD,RET,USA,2025-08-30,2025-11-30,3,18881.291601,3017.9928084,237.73458142,60.359856169,0.3354641302,35,0.1598403792,6405.2442117
1000262,7000262,CREDIT_CARD,RET,USA,2025-07-30,2025-11-30,4,18881.291601,2195.6822499,95.025680455,43.913644999,0.3354641302,15,0.1162887739,6405.2442117
1000262,7000262,CREDIT_CARD,RET,USA,2025-06-30,2025-11-30,5,18881.291601,3266.6785217,275.5840255,65.333570433,0.3354641302,7,0.1730113909,6405.2442117
1000262,7000262,CREDIT_CARD,RET,USA,2025-05-30,2025-11-30,6,18881.291601,2605.6193681,310.00884585,52.112387363,0.3354641302,3,0.1380000597,6405.2442117
1000262,7000262,CREDIT_CARD,RET,USA,2025-04-30,2025-11-30,7,18881.291601,1345.371019,90.824958031,26.90742038,0.3354641302,11,0.0712541836,6405.2442117
1000262,7000262,CREDIT_CARD,RET,USA,2025-03-30,2025-11-30,8,18881.291601,2592.519885,135.53266581,51.8503977,0.3354641302,11,0.1373062786,6405.2442117
1000262,7000262,CREDIT_CARD,RET,USA,2025-02-28,2025-11-30,9,18881.291601,2608.5861206,191.62281702,52.171722411,0.3354641302,5,0.1381571863,6405.2442117
1000262,7000262,CREDIT_CARD,RET,USA,2025-01-30,2025-11-30,10,18881.291601,1983.4298681,113.34887642,39.668597363,0.3354641302,10,0.1050473617,6405.2442117
1000262,7000262,CREDIT_CARD,RET,USA,2024-12-30,2025-11-30,11,18881.291601,1500.130867,94.49514364,30.002617339,0.3354641302,4,0.0794506488,6405.2442117
1000262,7000262,CREDIT_CARD,RET,USA,2024-11-30,2025-11-30,12,18881.291601,1234.7782427,120.21863491,25,0.3354641302,8,0.0653969161,6405.2442117
1000263,7000263,OVERDRAFT,RET,QAT,2023-11-30,2023-12-31,1,101688.17662,58099.618507,0,580.99618507,0.1566799261,23,0.5713507749,63302.962646
1000263,7000263,OVERDRAFT,RET,QAT,2023-10-31,2023-12-31,2,101688.17662,43819.059808,1131.8527098,438.19059808,0.1566799261,9,0.4309159753,63302.962646
1000263,7000263,OVERDRAFT,RET,QAT,2023-09-30,2023-12-31,3,101688.17662,37688.970888,1778.7344854,376.88970888,0.1566799261,9,0.3706327731,63302.962646
1000263,7000263,OVERDRAFT,RET,QAT,2023-08-31,2023-12-31,4,101688.17662,42350.384826,494.31043213,423.50384826,0.1566799261,0,0.4164730476,63302.962646
1000263,7000263,OVERDRAFT,RET,QAT,2023-07-31,2023-12-31,5,101688.17662,40158.575407,1960.0402191,401.58575407,0.1566799261,5,0.3949188268,63302.962646
1000263,7000263,OVERDRAFT,RET,QAT,2023-06-30,2023-12-31,6,101688.17662,35466.628033,2190.4063862,354.66628033,0.1566799261,9,0.3487782868,63302.962646
1000263,7000263,OVERDRAFT,RET,QAT,2023-05-31,2023-12-31,7,101688.17662,34898.653494,254.07511865,348.98653494,0.1566799261,3,0.3431928338,63302.962646
1000264,7000264,CREDIT_CARD,RET,GBR,2025-05-30,2025-06-30,1,69338.886669,47782.798809,3243.7742178,955.65597618,0.2869031796,27,0.689119787,55180.884777
1000264,7000264,CREDIT_CARD,RET,GBR,2025-04-30,2025-06-30,2,69338.886669,41849.583729,1209.5707139,836.99167458,0.2869031796,29,0.6035514232,55180.884777
1000264,7000264,CREDIT_CARD,RET,GBR,2025-03-30,2025-06-30,3,69338.886669,41389.122462,3622.6236984,827.78244924,0.2869031796,13,0.5969106868,55180.884777
1000264,7000264,CREDIT_CARD,RET,GBR,2025-02-28,2025-06-30,4,69338.886669,38651.199998,0,773.02399997,0.2869031796,13,0.5574245832,55180.884777
1000264,7000264,CREDIT_CARD,RET,GBR,2025-01-30,2025-06-30,5,69338.886669,40836.368049,1911.9619361,816.72736098,0.2869031796,2,0.5889389059,55180.884777
1000264,7000264,CREDIT_CARD,RET,GBR,2024-12-30,2025-06-30,6,69338.886669,35861.436374,1410.0050054,717.22872748,0.2869031796,2,0.5171908304,55180.884777
1000264,7000264,CREDIT_CARD,RET,GBR,2024-11-30,2025-06-30,7,69338.886669,36211.054986,3279.5731486,724.22109971,0.2869031796,11,0.5222330027,55180.884777
1000264,7000264,CREDIT_CARD,RET,GBR,2024-10-30,2025-06-30,8,69338.886669,32894.600117,1521.8733392,657.89200234,0.2869031796,11,0.4744033499,55180.884777
1000264,7000264,CREDIT_CARD,RET,GBR,2024-09-30,2025-06-30,9,69338.886669,36346.078452,2198.8869597,726.92156903,0.2869031796,1,0.5241803005,55180.884777
1000264,7000264,CREDIT_CARD,RET,GBR,2024-08-30,2025-06-30,10,69338.886669,36346.200926,4413.6279343,726.92401852,0.2869031796,16,0.5241820668,55180.884777
1000265,7000265,CREDIT_CARD,RET,IND,2024-07-31,2024-08-31,1,25667.023264,11590.268869,305.50107852,231.80537738,0.2701283131,36,0.4515626432,12000.608079
1000265,7000265,CREDIT_CARD,RET,IND,2024-06-30,2024-08-31,2,25667.023264,8658.7374738,361.50166127,173.17474948,0.2701283131,11,0.3373487211,12000.608079
1000265,7000265,CREDIT_CARD,RET,IND,2024-05-31,2024-08-31,3,25667.023264,5899.9156282,341.57430677,117.99831256,0.2701283131,2,0.2298636491,12000.608079
1000265,7000265,CREDIT_CARD,RET,IND,2024-04-30,2024-08-31,4,25667.023264,7370.5044407,179.42689064,147.41008881,0.2701283131,15,0.2871585211,12000.608079
1000265,7000265,CREDIT_CARD,RET,IND,2024-03-31,2024-08-31,5,25667.023264,3964.0249231,497.83605497,79.280498461,0.2701283131,20,0.1544403838,12000.608079
1000265,7000265,CREDIT_CARD,RET,IND,2024-02-29,2024-08-31,6,25667.023264,4228.1068865,314.20187336,84.562137731,0.2701283131,7,0.1647291485,12000.608079
1000265,7000265,CREDIT_CARD,RET,IND,2024-01-31,2024-08-31,7,25667.023264,5390.4388189,457.60960879,107.80877638,0.2701283131,2,0.210014179,12000.608079
1000265,7000265,CREDIT_CARD,RET,IND,2023-12-31,2024-08-31,8,25667.023264,5088.8696589,61.352667736,101.77739318,0.2701283131,9,0.1982648945,12000.608079
1000265,7000265,CREDIT_CARD,RET,IND,2023-11-30,2024-08-31,9,25667.023264,3433.4177269,363.64348061,68.668354538,0.2701283131,0,0.1337676633,12000.608079
1000265,7000265,CREDIT_CARD,RET,IND,2023-10-31,2024-08-31,10,25667.023264,5155.4723163,473.87906578,103.10944633,0.2701283131,22,0.2008597671,12000.608079
1000265,7000265,CREDIT_CARD,RET,IND,2023-09-30,2024-08-31,11,25667.023264,6219.9419323,678.83515926,124.39883865,0.2701283131,7,0.2423320331,12000.608079
1000266,7000266,CORPORATE_REVOL,COR,USA,2023-02-28,2023-03-31,1,1534504.7938,1535780.6059,28122.333689,9214.6836356,0.03,23,1.0008314162,1687507.537
1000266,7000266,CORPORATE_REVOL,COR,USA,2023-01-31,2023-03-31,2,1534504.7938,1434327.3712,45964.421846,8605.9642274,0.03,29,0.9347167745,1687507.537
1000266,7000266,CORPORATE_REVOL,COR,USA,2022-12-31,2023-03-31,3,1534504.7938,1283373.7488,7937.6528111,7700.2424928,0.03,17,0.8363439163,1687507.537
1000266,7000266,CORPORATE_REVOL,COR,USA,2022-11-30,2023-03-31,4,1534504.7938,1158899.0846,20986.071833,6953.3945078,0.03,13,0.7552267607,1687507.537
1000266,7000266,CORPORATE_REVOL,COR,USA,2022-10-31,2023-03-31,5,1534504.7938,1318557.4108,34961.406072,7911.3444649,0.03,11,0.8592722657,1687507.537
1000266,7000266,CORPORATE_REVOL,COR,USA,2022-09-30,2023-03-31,6,1534504.7938,1186904.397,8260.1724556,7121.4263819,0.03,10,0.7734771516,1687507.537
1000266,7000266,CORPORATE_REVOL,COR,USA,2022-08-31,2023-03-31,7,1534504.7938,1180377.6628,13822.259481,7082.265977,0.03,0,0.7692238354,1687507.537
1000266,7000266,CORPORATE_REVOL,COR,USA,2022-07-31,2023-03-31,8,1534504.7938,1142640.4699,27784.195551,6855.8428192,0.03,4,0.7446314111,1687507.537
1000266,7000266,CORPORATE_REVOL,COR,USA,2022-06-30,2023-03-31,9,1534504.7938,1107881.0231,30097.714237,6647.2861389,0.03,12,0.7219795126,1687507.537
1000266,7000266,CORPORATE_REVOL,COR,USA,2022-05-31,2023-03-31,10,1534504.7938,1154919.6051,19711.863897,6929.5176304,0.03,12,0.7526334292,1687507.537
1000266,7000266,CORPORATE_REVOL,COR,USA,2022-04-30,2023-03-31,11,1534504.7938,1134845.5846,10962.116892,6809.0735079,0.03,15,0.7395516712,1687507.537
1000267,7000267,CREDIT_CARD,RET,IND,2023-08-30,2023-09-30,1,17127.833964,7716.8626373,319.64241159,154.33725275,0.2550917733,15,0.4505451567,8757.9361144
1000267,7000267,CREDIT_CARD,RET,IND,2023-07-30,2023-09-30,2,17127.833964,5553.8847052,649.36357503,111.0776941,0.2550917733,5,0.3242607744,8757.9361144
1000267,7000267,CREDIT_CARD,RET,IND,2023-06-30,2023-09-30,3,17127.833964,5122.3545804,308.03241942,102.44709161,0.2550917733,16,0.2990661044,8757.9361144
1000267,7000267,CREDIT_CARD,RET,IND,2023-05-30,2023-09-30,4,17127.833964,4101.5892536,279.2461655,82.031785072,0.2550917733,0,0.2394692325,8757.9361144
1000267,7000267,CREDIT_CARD,RET,IND,2023-04-30,2023-09-30,5,17127.833964,4678.7386436,208.94700147,93.574772873,0.2550917733,3,0.2731658103,8757.9361144
1000267,7000267,CREDIT_CARD,RET,IND,2023-03-30,2023-09-30,6,17127.833964,4889.9495191,284.07234118,97.798990382,0.2550917733,13,0.2854972514,8757.9361144
1000267,7000267,CREDIT_CARD,RET,IND,2023-02-28,2023-09-30,7,17127.833964,4598.4475798,477.92556877,91.968951596,0.2550917733,0,0.2684780568,8757.9361144
1000267,7000267,CREDIT_CARD,RET,IND,2023-01-30,2023-09-30,8,17127.833964,4716.2094277,315.20932897,94.324188553,0.2550917733,5,0.2753535232,8757.9361144
1000267,7000267,CREDIT_CARD,RET,IND,2022-12-30,2023-09-30,9,17127.833964,3579.2235454,304.00799587,71.584470908,0.2550917733,0,0.2089711725,8757.9361144
1000267,7000267,CREDIT_CARD,RET,IND,2022-11-30,2023-09-30,10,17127.833964,4375.7182021,546.49984084,87.514364042,0.2550917733,15,0.2554741137,8757.9361144
1000268,7000268,CREDIT_CARD,RET,IND,2025-01-28,2025-02-28,1,72946.708649,22678.585606,531.35601053,453.57171212,0.3633387333,34,0.3108925135,27534.978063
1000268,7000268,CREDIT_CARD,RET,IND,2024-12-28,2025-02-28,2,72946.708649,10321.208054,509.44604913,206.42416107,0.3633387333,31,0.1414897018,27534.978063
1000268,7000268,CREDIT_CARD,RET,IND,2024-11-28,2025-02-28,3,72946.708649,8577.1385064,805.9566996,171.54277013,0.3633387333,22,0.1175808843,27534.978063
1000268,7000268,CREDIT_CARD,RET,IND,2024-10-28,2025-02-28,4,72946.708649,10638.268292,264.32994133,212.76536584,0.3633387333,16,0.1458361657,27534.978063
1000268,7000268,CREDIT_CARD,RET,IND,2024-09-28,2025-02-28,5,72946.708649,6912.0330704,669.67698935,138.24066141,0.3633387333,0,0.0947545571,27534.978063
1000268,7000268,CREDIT_CARD,RET,IND,2024-08-28,2025-02-28,6,72946.708649,7345.4374678,528.52293028,146.90874936,0.3633387333,0,0.100695941,27534.978063
1000268,7000268,CREDIT_CARD,RET,IND,2024-07-28,2025-02-28,7,72946.708649,4079.1950061,44.580571524,81.583900122,0.3633387333,3,0.0559202064,27534.978063
1000268,7000268,CREDIT_CARD,RET,IND,2024-06-28,2025-02-28,8,72946.708649,6818.2656546,492.29535331,136.36531309,0.3633387333,9,0.0934691336,27534.978063
1000268,7000268,CREDIT_CARD,RET,IND,2024-05-28,2025-02-28,9,72946.708649,3024.7945391,303.54613313,60.495890783,0.3633387333,8,0.0414658124,27534.978063
1000268,7000268,CREDIT_CARD,RET,IND,2024-04-28,2025-02-28,10,72946.708649,5117.9847118,487.59455212,102.35969424,0.3633387333,0,0.0701605981,27534.978063
1000268,7000268,CREDIT_CARD,RET,IND,2024-03-28,2025-02-28,11,72946.708649,5332.9417388,426.77028023,106.65883478,0.3633387333,3,0.0731073662,27534.978063
1000269,7000269,CREDIT_CARD,RET,SAU,2023-01-28,2023-02-28,1,12111.13278,4750.324752,281.75931405,95.00649504,0.3932352242,27,0.3922279475,5207.4968689
1000269,7000269,CREDIT_CARD,RET,SAU,2022-12-28,2023-02-28,2,12111.13278,3334.9080307,240.34704221,66.698160615,0.3932352242,24,0.275358886,5207.4968689
1000269,7000269,CREDIT_CARD,RET,SAU,2022-11-28,2023-02-28,3,12111.13278,2921.3313064,275.27904664,58.426626128,0.3932352242,19,0.2412104102,5207.4968689
1000269,7000269,CREDIT_CARD,RET,SAU,2022-10-28,2023-02-28,4,12111.13278,1979.5316138,40.996578632,39.590632276,0.3932352242,21,0.163447272,5207.4968689
1000269,7000269,CREDIT_CARD,RET,SAU,2022-09-28,2023-02-28,5,12111.13278,2368.4117356,163.789986,47.368234713,0.3932352242,19,0.1955565824,5207.4968689
1000269,7000269,CREDIT_CARD,RET,SAU,2022-08-28,2023-02-28,6,12111.13278,2337.1728566,154.90622441,46.743457133,0.3932352242,2,0.19297723,5207.4968689
1000269,7000269,CREDIT_CARD,RET,SAU,2022-07-28,2023-02-28,7,12111.13278,2386.9821254,199.14281541,47.739642508,0.3932352242,4,0.1970899146,5207.4968689
1000269,7000269,CREDIT_CARD,RET,SAU,2022-06-28,2023-02-28,8,12111.13278,1851.0563534,268.6440697,37.021127068,0.3932352242,7,0.152839242,5207.4968689
1000269,7000269,CREDIT_CARD,RET,SAU,2022-05-28,2023-02-28,9,12111.13278,1885.1553184,165.77438254,37.703106368,0.3932352242,7,0.1556547478,5207.4968689
1000270,7000270,OVERDRAFT,RET,SAU,2024-10-30,2024-11-30,1,67104.887155,27655.345199,912.47165346,276.55345199,0.2339143035,21,0.4121211788,30443.571748
