account_id,cust_id,product_type,segment,country,obs_month,default_month,months_to_default,credit_limit,outstanding_balance,payment_amount,min_payment_due,annual_interest_rate,dpd_days,ead_observed,utilization_ratio
1000459,7000459,CREDIT_CARD,RET,KWT,2025-01-28,2025-02-28,1,25693.143943,9393.7400138,373.55956741,187.87480028,0.3033342503,22,11949.074259,0.3656127111
1000459,7000459,CREDIT_CARD,RET,KWT,2024-12-28,2025-02-28,2,25693.143943,8052.1433883,245.98558661,161.04286777,0.3033342503,16,11949.074259,0.3133965779
1000459,7000459,CREDIT_CARD,RET,KWT,2024-11-28,2025-02-28,3,25693.143943,5249.7058483,235.00843769,104.99411697,0.3033342503,27,11949.074259,0.2043232179
1000459,7000459,CREDIT_CARD,RET,KWT,2024-10-28,2025-02-28,4,25693.143943,7221.8302908,599.95136353,144.43660582,0.3033342503,15,11949.074259,0.2810800541
1000459,7000459,CREDIT_CARD,RET,KWT,2024-09-28,2025-02-28,5,25693.143943,5004.6609353,351.33583735,100.09321871,0.3033342503,11,11949.074259,0.1947858521
1000459,7000459,CREDIT_CARD,RET,KWT,2024-08-28,2025-02-28,6,25693.143943,5251.5475797,469.27103068,105.03095159,0.3033342503,2,11949.074259,0.2043948997
1000460,7000460,SME_CREDIT_LINE,SME,KWT,2025-03-30,2025-04-30,1,459221.9332,405928.30124,16996.934505,3247.4264099,0.1078409682,21,467869.86522,0.8839479822
1000460,7000460,SME_CREDIT_LINE,SME,KWT,2025-02-28,2025-04-30,2,459221.9332,323130.10078,4588.2874033,2585.0408063,0.1078409682,23,467869.86522,0.7036469241
1000460,7000460,SME_CREDIT_LINE,SME,KWT,2025-01-30,2025-04-30,3,459221.9332,299426.15529,0,2395.4092423,0.1078409682,6,467869.86522,0.6520292992
1000460,7000460,SME_CREDIT_LINE,SME,KWT,2024-12-30,2025-04-30,4,459221.9332,307267.01587,7111.8839328,2458.136127,0.1078409682,10,467869.86522,0.6691035285
1000460,7000460,SME_CREDIT_LINE,SME,KWT,2024-11-30,2025-04-30,5,459221.9332,290789.59102,11984.805747,2326.3167282,0.1078409682,9,467869.86522,0.6332223485
1000460,7000460,SME_CREDIT_LINE,SME,KWT,2024-10-30,2025-04-30,6,459221.9332,246592.32488,3830.7188061,1972.738599,0.1078409682,0,467869.86522,0.5369785436
1000460,7000460,SME_CREDIT_LINE,SME,KWT,2024-09-30,2025-04-30,7,459221.9332,253382.97225,7366.5877029,2027.063778,0.1078409682,9,467869.86522,0.5517658324
1000461,7000461,CREDIT_CARD,RET,SAU,2024-05-30,2024-06-30,1,27023.66467,20798.739484,915.50796461,415.97478968,0.344348032,21,22178.148785,0.7696491108
1000461,7000461,CREDIT_CARD,RET,SAU,2024-04-30,2024-06-30,2,27023.66467,18217.760289,1983.8761734,364.35520577,0.344348032,25,22178.148785,0.6741409987
1000461,7000461,CREDIT_CARD,RET,SAU,2024-03-30,2024-06-30,3,27023.66467,16107.069678,827.6480714,322.14139357,0.344348032,4,22178.148785,0.5960357292
1000461,7000461,CREDIT_CARD,RET,SAU,2024-02-29,2024-06-30,4,27023.66467,14920.51602,737.17235086,298.41032039,0.344348032,1,22178.148785,0.5521277814
1000461,7000461,CREDIT_CARD,RET,SAU,2024-01-30,2024-06-30,5,27023.66467,14907.387731,831.57214315,298.14775461,0.344348032,20,22178.148785,0.5516419743
1000461,7000461,CREDIT_CARD,RET,SAU,2023-12-30,2024-06-30,6,27023.66467,13601.781351,956.66431604,272.03562702,0.344348032,0,22178.148785,0.5033285277
1000461,7000461,CREDIT_CARD,RET,SAU,2023-11-30,2024-06-30,7,27023.66467,13134.599076,669.93780987,262.69198153,0.344348032,9,22178.148785,0.4860406328
1000462,7000462,CREDIT_CARD,RET,BHR,2025-11-30,2025-12-31,1,83906.867342,51960.804016,1918.5269428,1039.2160803,0.287229698,23,51960.804016,0.6192675959
1000462,7000462,CREDIT_CARD,RET,BHR,2025-10-31,2025-12-31,2,83906.867342,39160.088034,1599.2313508,783.20176068,0.287229698,0,51960.804016,0.4667089748
1000462,7000462,CREDIT_CARD,RET,BHR,2025-09-30,2025-12-31,3,83906.867342,35508.464129,3006.5652892,710.16928258,0.287229698,0,51960.804016,0.4231890101
1000462,7000462,CREDIT_CARD,RET,BHR,2025-08-31,2025-12-31,4,83906.867342,34661.226058,1878.4991285,693.22452115,0.287229698,17,51960.804016,0.4130916474
1000462,7000462,CREDIT_CARD,RET,BHR,2025-07-31,2025-12-31,5,83906.867342,34813.336518,2676.5699611,696.26673036,0.287229698,4,51960.804016,0.4149044961
1000462,7000462,CREDIT_CARD,RET,BHR,2025-06-30,2025-12-31,6,83906.867342,29272.151232,1441.9680481,585.44302464,0.287229698,8,51960.804016,0.348864785
1000462,7000462,CREDIT_CARD,RET,BHR,2025-05-31,2025-12-31,7,83906.867342,36010.521248,828.33364535,720.21042496,0.287229698,25,51960.804016,0.4291725146
1000462,7000462,CREDIT_CARD,RET,BHR,2025-04-30,2025-12-31,8,83906.867342,33069.324521,1438.7170367,661.38649042,0.287229698,2,51960.804016,0.3941194037
1000462,7000462,CREDIT_CARD,RET,BHR,2025-03-31,2025-12-31,9,83906.867342,31869.434571,2062.2381973,637.38869143,0.287229698,8,51960.804016,0.3798191445
1000462,7000462,CREDIT_CARD,RET,BHR,2025-02-28,2025-12-31,10,83906.867342,33581.889427,1585.8432265,671.63778854,0.287229698,8,51960.804016,0.4002281397
1000463,7000463,CREDIT_CARD,RET,UAE,2025-04-30,2025-05-31,1,82529.438771,53324.513738,5033.9173722,1066.4902748,0.3295316298,13,61839.114246,0.6461271824
1000463,7000463,CREDIT_CARD,RET,UAE,2025-03-31,2025-05-31,2,82529.438771,51762.315517,1545.3943487,1035.2463103,0.3295316298,9,61839.114246,0.6271982009
1000463,7000463,CREDIT_CARD,RET,UAE,2025-02-28,2025-05-31,3,82529.438771,42416.691743,2846.4690974,848.33383487,0.3295316298,11,61839.114246,0.5139583205
1000463,7000463,CREDIT_CARD,RET,UAE,2025-01-31,2025-05-31,4,82529.438771,42795.2932,2112.933413,855.905864,0.3295316298,6,61839.114246,0.5185457921
1000463,7000463,CREDIT_CARD,RET,UAE,2024-12-31,2025-05-31,5,82529.438771,37859.775044,3863.3947492,757.19550089,0.3295316298,13,61839.114246,0.4587426694
1000463,7000463,CREDIT_CARD,RET,UAE,2024-11-30,2025-05-31,6,82529.438771,36476.48748,1881.8752934,729.52974959,0.3295316298,0,61839.114246,0.4419815283
1000463,7000463,CREDIT_CARD,RET,UAE,2024-10-31,2025-05-31,7,82529.438771,45497.0596,3245.145523,909.941192,0.3295316298,0,61839.114246,0.5512827941
1000463,7000463,CREDIT_CARD,RET,UAE,2024-09-30,2025-05-31,8,82529.438771,34928.260216,1006.9413951,698.56520431,0.3295316298,10,61839.114246,0.4232218313
1000463,7000463,CREDIT_CARD,RET,UAE,2024-08-31,2025-05-31,9,82529.438771,33733.957664,869.37381711,674.67915328,0.3295316298,6,61839.114246,0.4087506006
1000463,7000463,CREDIT_CARD,RET,UAE,2024-07-31,2025-05-31,10,82529.438771,37442.726116,1888.3825327,748.85452233,0.3295316298,4,61839.114246,0.4536893341
1000463,7000463,CREDIT_CARD,RET,UAE,2024-06-30,2025-05-31,11,82529.438771,33855.657516,2732.3434376,677.11315032,0.3295316298,0,61839.114246,0.4102252241
1000464,7000464,CORPORATE_REVOL,COR,GBR,2024-04-30,2024-05-31,1,1151803.9595,380196.74323,13826.20194,2281.1804594,0.0728840684,25,556178.00455,0.3300880676
1000464,7000464,CORPORATE_REVOL,COR,GBR,2024-03-31,2024-05-31,2,1151803.9595,199322.86675,3616.8119972,1195.9372005,0.0728840684,15,556178.00455,0.1730527709
1000464,7000464,CORPORATE_REVOL,COR,GBR,2024-02-29,2024-05-31,3,1151803.9595,194803.69692,4532.9971646,1168.8221815,0.0728840684,21,556178.00455,0.1691292128
1000464,7000464,CORPORATE_REVOL,COR,GBR,2024-01-31,2024-05-31,4,1151803.9595,138173.5662,1673.7697181,829.04139721,0.0728840684,5,556178.00455,0.1199627463
1000464,7000464,CORPORATE_REVOL,COR,GBR,2023-12-31,2024-05-31,5,1151803.9595,111888.15143,2923.7419798,671.32890857,0.0728840684,0,556178.00455,0.0971416624
1000464,7000464,CORPORATE_REVOL,COR,GBR,2023-11-30,2024-05-31,6,1151803.9595,87418.26989,2069.0335002,524.50961934,0.0728840684,19,556178.00455,0.0758968305
1000464,7000464,CORPORATE_REVOL,COR,GBR,2023-10-31,2024-05-31,7,1151803.9595,78886.923492,2171.286212,500,0.0728840684,7,556178.00455,0.0684898874
1000464,7000464,CORPORATE_REVOL,COR,GBR,2023-09-30,2024-05-31,8,1151803.9595,118719.40671,2878.949068,712.31644025,0.0728840684,8,556178.00455,0.1030725808
1000464,7000464,CORPORATE_REVOL,COR,GBR,2023-08-31,2024-05-31,9,1151803.9595,183100.87574,10776.045794,1098.6052544,0.0728840684,6,556178.00455,0.1589687848
1000464,7000464,CORPORATE_REVOL,COR,GBR,2023-07-31,2024-05-31,10,1151803.9595,58000.969672,1550.2531738,500,0.0728840684,12,556178.00455,0.0503566333
1000465,7000465,SME_CREDIT_LINE,SME,USA,2023-03-30,2023-04-30,1,236215.43107,173276.62008,0,1386.2129607,0.1310430794,24,202319.21993,0.733553347
1000465,7000465,SME_CREDIT_LINE,SME,USA,2023-02-28,2023-04-30,2,236215.43107,135121.2344,1496.7016019,1080.9698752,0.1310430794,6,202319.21993,0.5720254337
1000465,7000465,SME_CREDIT_LINE,SME,USA,2023-01-30,2023-04-30,3,236215.43107,126331.56382,4532.8643526,1010.6525106,0.1310430794,4,202319.21993,0.5348150341
1000465,7000465,SME_CREDIT_LINE,SME,USA,2022-12-30,2023-04-30,4,236215.43107,122545.66618,4010.423604,980.36532944,0.1310430794,25,202319.21993,0.5187877254
1000465,7000465,SME_CREDIT_LINE,SME,USA,2022-11-30,2023-04-30,5,236215.43107,122607.21989,3167.565422,980.85775915,0.1310430794,13,202319.21993,0.5190483083
1000465,7000465,SME_CREDIT_LINE,SME,USA,2022-10-30,2023-04-30,6,236215.43107,120868.22192,3552.6870033,966.94577535,0.1310430794,16,202319.21993,0.5116863931
1000465,7000465,SME_CREDIT_LINE,SME,USA,2022-09-30,2023-04-30,7,236215.43107,111169.06942,5105.2466127,889.3525554,0.1310430794,5,202319.21993,0.4706257712
1000465,7000465,SME_CREDIT_LINE,SME,USA,2022-08-30,2023-04-30,8,236215.43107,107183.14053,2266.7763053,857.46512425,0.1310430794,0,202319.21993,0.4537516455
1000465,7000465,SME_CREDIT_LINE,SME,USA,2022-07-30,2023-04-30,9,236215.43107,116219.20518,555.783989,929.75364146,0.1310430794,4,202319.21993,0.4920051356
1000465,7000465,SME_CREDIT_LINE,SME,USA,2022-06-30,2023-04-30,10,236215.43107,112224.37215,3222.0703777,897.79497719,0.1310430794,7,202319.21993,0.4750933148
1000465,7000465,SME_CREDIT_LINE,SME,USA,2022-05-30,2023-04-30,11,236215.43107,108132.40073,3365.9001301,865.05920588,0.1310430794,0,202319.21993,0.4577702661
1000465,7000465,SME_CREDIT_LINE,SME,USA,2022-04-30,2023-04-30,12,236215.43107,105088.285,2617.5333538,840.70628001,0.1310430794,11,202319.21993,0.4448832345
1000466,7000466,OVERDRAFT,RET,USA,2025-04-30,2025-05-31,1,49388.624846,16245.383458,336.14738248,162.45383458,0.173559297,33,17441.791108,0.3289296576
1000466,7000466,OVERDRAFT,RET,USA,2025-03-31,2025-05-31,2,49388.624846,11030.006938,325.34619152,110.30006938,0.173559297,24,17441.791108,0.2233309182
1000466,7000466,OVERDRAFT,RET,USA,2025-02-28,2025-05-31,3,49388.624846,7058.9999099,300.67047181,70.589999099,0.173559297,8,17441.791108,0.1429276464
1000466,7000466,OVERDRAFT,RET,USA,2025-01-31,2025-05-31,4,49388.624846,9801.9169914,216.43168777,98.019169914,0.173559297,9,17441.791108,0.1984650721
1000466,7000466,OVERDRAFT,RET,USA,2024-12-31,2025-05-31,5,49388.624846,5345.9224448,232.54733913,53.459224448,0.173559297,7,17441.791108,0.108241978
1000466,7000466,OVERDRAFT,RET,USA,2024-11-30,2025-05-31,6,49388.624846,6454.0105562,240.87743554,64.540105562,0.173559297,0,17441.791108,0.1306780777
1000466,7000466,OVERDRAFT,RET,USA,2024-10-31,2025-05-31,7,49388.624846,5918.9264962,198.26359425,59.189264962,0.173559297,20,17441.791108,0.1198439218
1000466,7000466,OVERDRAFT,RET,USA,2024-09-30,2025-05-31,8,49388.624846,6985.3374364,317.70647869,69.853374364,0.173559297,9,17441.791108,0.1414361598
1000466,7000466,OVERDRAFT,RET,USA,2024-08-31,2025-05-31,9,49388.624846,11582.185128,646.31809019,115.82185128,0.173559297,0,17441.791108,0.2345111889
1000467,7000467,OVERDRAFT,RET,GBR,2023-03-30,2023-04-30,1,49754.03303,43706.673005,1972.8840504,437.06673005,0.1522967529,16,47899.298698,0.8784548778
1000467,7000467,OVERDRAFT,RET,GBR,2023-02-28,2023-04-30,2,49754.03303,39551.174046,796.87821384,395.51174046,0.1522967529,11,47899.298698,0.7949340312
1000467,7000467,OVERDRAFT,RET,GBR,2023-01-30,2023-04-30,3,49754.03303,39682.785138,813.02061344,396.82785138,0.1522967529,8,47899.298698,0.7975792659
1000467,7000467,OVERDRAFT,RET,GBR,2022-12-30,2023-04-30,4,49754.03303,35395.735037,476.88187,353.95735037,0.1522967529,7,47899.298698,0.7114143896
1000467,7000467,OVERDRAFT,RET,GBR,2022-11-30,2023-04-30,5,49754.03303,35248.376319,436.95927914,352.48376319,0.1522967529,10,47899.298698,0.7084526454
1000467,7000467,OVERDRAFT,RET,GBR,2022-10-30,2023-04-30,6,49754.03303,31944.367699,1239.6195004,319.44367699,0.1522967529,17,47899.298698,0.6420457951
1000467,7000467,OVERDRAFT,RET,GBR,2022-09-30,2023-04-30,7,49754.03303,34622.011406,1533.8951453,346.22011406,0.1522967529,7,47899.298698,0.6958634164
1000467,7000467,OVERDRAFT,RET,GBR,2022-08-30,2023-04-30,8,49754.03303,38690.619193,2206.3535806,386.90619193,0.1522967529,1,47899.298698,0.7776378484
1000468,7000468,OVERDRAFT,RET,IND,2023-09-30,2023-10-31,1,29693.763205,30856.970031,1420.7484039,308.56970031,0.2242122763,31,31896.643202,1.0391734392
1000468,7000468,OVERDRAFT,RET,IND,2023-08-31,2023-10-31,2,29693.763205,28057.973858,1668.4792923,280.57973858,0.2242122763,13,31896.643202,0.9449113494
1000468,7000468,OVERDRAFT,RET,IND,2023-07-31,2023-10-31,3,29693.763205,28027.420134,1519.6890946,280.27420134,0.2242122763,15,31896.643202,0.9438823884
1000468,7000468,OVERDRAFT,RET,IND,2023-06-30,2023-10-31,4,29693.763205,28747.396683,810.56347285,287.47396683,0.2242122763,25,31896.643202,0.9681291147
1000468,7000468,OVERDRAFT,RET,IND,2023-05-31,2023-10-31,5,29693.763205,26505.025406,1656.7308771,265.05025406,0.2242122763,0,31896.643202,0.8926125403
1000468,7000468,OVERDRAFT,RET,IND,2023-04-30,2023-10-31,6,29693.763205,25968.658559,1109.7320943,259.68658559,0.2242122763,6,31896.643202,0.8745492574
1000468,7000468,OVERDRAFT,RET,IND,2023-03-31,2023-10-31,7,29693.763205,26699.405942,1016.0523177,266.99405942,0.2242122763,0,31896.643202,0.8991587142
1000468,7000468,OVERDRAFT,RET,IND,2023-02-28,2023-10-31,8,29693.763205,25632.173128,1081.7652805,256.32173128,0.2242122763,3,31896.643202,0.863217402
1000468,7000468,OVERDRAFT,RET,IND,2023-01-31,2023-10-31,9,29693.763205,27710.550489,941.80246559,277.10550489,0.2242122763,13,31896.643202,0.9332111359
1000468,7000468,OVERDRAFT,RET,IND,2022-12-31,2023-10-31,10,29693.763205,26821.133661,697.77846695,268.21133661,0.2242122763,0,31896.643202,0.9032581514
1000468,7000468,OVERDRAFT,RET,IND,2022-11-30,2023-10-31,11,29693.763205,27408.423409,510.78623408,274.08423409,0.2242122763,4,31896.643202,0.9230363703
1000469,7000469,CORPORATE_REVOL,COR,PAK,2024-12-31,2025-01-31,1,628547.64942,555122.13819,7987.0202638,3330.7328291,0.0847911247,35,666952.65227,0.8831822674
1000469,7000469,CORPORATE_REVOL,COR,PAK,2024-11-30,2025-01-31,2,628547.64942,482650.59106,8696.0148656,2895.9035464,0.0847911247,26,666952.65227,0.7678822624
1000469,7000469,CORPORATE_REVOL,COR,PAK,2024-10-31,2025-01-31,3,628547.64942,461541.62153,5733.8029409,2769.2497292,0.0847911247,4,666952.65227,0.7342985404
1000469,7000469,CORPORATE_REVOL,COR,PAK,2024-09-30,2025-01-31,4,628547.64942,416724.92144,8981.347245,2500.3495287,0.0847911247,2,666952.65227,0.6629965474
1000469,7000469,CORPORATE_REVOL,COR,PAK,2024-08-31,2025-01-31,5,628547.64942,422540.09752,8933.3123083,2535.2405851,0.0847911247,0,666952.65227,0.6722483139
1000469,7000469,CORPORATE_REVOL,COR,PAK,2024-07-31,2025-01-31,6,628547.64942,386401.58725,0,2318.4095235,0.0847911247,7,666952.65227,0.6147530543
1000469,7000469,CORPORATE_REVOL,COR,PAK,2024-06-30,2025-01-31,7,628547.64942,427367.11476,275.83891949,2564.2026886,0.0847911247,0,666952.65227,0.67992795
1000469,7000469,CORPORATE_REVOL,COR,PAK,2024-05-31,2025-01-31,8,628547.64942,399590.73371,4304.2111759,2397.5444022,0.0847911247,0,666952.65227,0.6357365811
1000470,7000470,CREDIT_CARD,RET,OMN,2025-06-30,2025-07-31,1,63500.763192,31853.810127,960.49228998,637.07620253,0.3173207312,16,35365.125183,0.5016287762
1000470,7000470,CREDIT_CARD,RET,OMN,2025-05-31,2025-07-31,2,63500.763192,20918.176486,2564.9003975,418.36352972,0.3173207312,27,35365.125183,0.329416143
1000470,7000470,CREDIT_CARD,RET,OMN,2025-04-30,2025-07-31,3,63500.763192,21494.920664,1359.784595,429.89841328,0.3173207312,10,35365.125183,0.3384986193
1000470,7000470,CREDIT_CARD,RET,OMN,2025-03-31,2025-07-31,4,63500.763192,21916.596217,815.97047796,438.33192434,0.3173207312,7,35365.125183,0.3451390994
1000470,7000470,CREDIT_CARD,RET,OMN,2025-02-28,2025-07-31,5,63500.763192,20913.722895,2255.4727021,418.27445789,0.3173207312,16,35365.125183,0.3293460085
1000470,7000470,CREDIT_CARD,RET,OMN,2025-01-31,2025-07-31,6,63500.763192,21775.122262,1214.8072919,435.50244524,0.3173207312,4,35365.125183,0.3429111898
1000470,7000470,CREDIT_CARD,RET,OMN,2024-12-31,2025-07-31,7,63500.763192,15275.924708,1038.7519434,305.51849416,0.3173207312,12,35365.125183,0.2405628522
1000470,7000470,CREDIT_CARD,RET,OMN,2024-11-30,2025-07-31,8,63500.763192,18048.43637,776.81234724,360.96872739,0.3173207312,18,35365.125183,0.2842239284
1000470,7000470,CREDIT_CARD,RET,OMN,2024-10-31,2025-07-31,9,63500.763192,19548.319625,2074.5437988,390.9663925,0.3173207312,0,35365.125183,0.3078438532
1000470,7000470,CREDIT_CARD,RET,OMN,2024-09-30,2025-07-31,10,63500.763192,16772.706089,1730.174086,335.45412179,0.3173207312,7,35365.125183,0.2641339292
1000470,7000470,CREDIT_CARD,RET,OMN,2024-08-31,2025-07-31,11,63500.763192,16853.69177,882.05443931,337.0738354,0.3173207312,7,35365.125183,0.2654092789
1000470,7000470,CREDIT_CARD,RET,OMN,2024-07-31,2025-07-31,12,63500.763192,19693.883751,1235.3106361,393.87767503,0.3173207312,13,35365.125183,0.3101361741
1000471,7000471,CREDIT_CARD,RET,PAK,2023-02-28,2023-03-31,1,57689.177457,18173.642231,338.93531618,363.47284462,0.3409994373,21,18729.558101,0.3150268912
1000471,7000471,CREDIT_CARD,RET,PAK,2023-01-31,2023-03-31,2,57689.177457,11201.174537,182.11437152,224.02349073,0.3409994373,13,18729.558101,0.1941642268
1000471,7000471,CREDIT_CARD,RET,PAK,2022-12-31,2023-03-31,3,57689.177457,12292.134586,733.63503232,245.84269173,0.3409994373,7,18729.558101,0.2130752271
1000471,7000471,CREDIT_CARD,RET,PAK,2022-11-30,2023-03-31,4,57689.177457,11706.422992,409.00630271,234.12845984,0.3409994373,4,18729.558101,0.2029223419
1000471,7000471,CREDIT_CARD,RET,PAK,2022-10-31,2023-03-31,5,57689.177457,9702.9249773,815.72792063,194.05849955,0.3409994373,9,18729.558101,0.1681931587
1000471,7000471,CREDIT_CARD,RET,PAK,2022-09-30,2023-03-31,6,57689.177457,8450.0595018,626.81941734,169.00119004,0.3409994373,0,18729.558101,0.1464756454
1000472,7000472,CREDIT_CARD,RET,IND,2023-01-28,2023-02-28,1,57094.615353,58781.402979,1644.6828143,1175.6280596,0.2364406334,32,60019.348932,1.0295437252
1000472,7000472,CREDIT_CARD,RET,IND,2022-12-28,2023-02-28,2,57094.615353,61371.832258,341.14315606,1227.4366452,0.2364406334,14,60019.348932,1.074914541
1000472,7000472,CREDIT_CARD,RET,IND,2022-11-28,2023-02-28,3,57094.615353,55393.547515,2050.1491129,1107.8709503,0.2364406334,11,60019.348932,0.9702061599
1000472,7000472,CREDIT_CARD,RET,IND,2022-10-28,2023-02-28,4,57094.615353,54181.075451,3523.7227437,1083.621509,0.2364406334,20,60019.348932,0.9489699706
1000472,7000472,CREDIT_CARD,RET,IND,2022-09-28,2023-02-28,5,57094.615353,53359.84366,1897.22361,1067.1968732,0.2364406334,6,60019.348932,0.9345862711
1000472,7000472,CREDIT_CARD,RET,IND,2022-08-28,2023-02-28,6,57094.615353,52178.473358,5495.1103134,1043.5694672,0.2364406334,5,60019.348932,0.9138948224
1000472,7000472,CREDIT_CARD,RET,IND,2022-07-28,2023-02-28,7,57094.615353,48766.188562,3854.9838077,975.32377125,0.2364406334,3,60019.348932,0.8541293826
1000472,7000472,CREDIT_CARD,RET,IND,2022-06-28,2023-02-28,8,57094.615353,49218.824876,3293.0127357,984.37649751,0.2364406334,16,60019.348932,0.862057211
1000472,7000472,CREDIT_CARD,RET,IND,2022-05-28,2023-02-28,9,57094.615353,50189.904828,4097.320489,1003.7980966,0.2364406334,13,60019.348932,0.8790654691
1000472,7000472,CREDIT_CARD,RET,IND,2022-04-28,2023-02-28,10,57094.615353,52328.756992,2359.5378884,1046.5751398,0.2364406334,0,60019.348932,0.9165270082
1000472,7000472,CREDIT_CARD,RET,IND,2022-03-28,2023-02-28,11,57094.615353,49120.322874,4472.4382461,982.40645747,0.2364406334,12,60019.348932,0.8603319695
1000472,7000472,CREDIT_CARD,RET,IND,2022-02-28,2023-02-28,12,57094.615353,49028.588528,6448.2548873,980.57177056,0.2364406334,0,60019.348932,0.858725262
1000473,7000473,SME_CREDIT_LINE,SME,IND,2024-12-31,2025-01-31,1,238148.88874,206996.08157,8340.9032957,1655.9686526,0.1827055447,28,218806.2747,0.8691876862
1000473,7000473,SME_CREDIT_LINE,SME,IND,2024-11-30,2025-01-31,2,238148.88874,168953.62927,2021.30171,1351.6290341,0.1827055447,15,218806.2747,0.7094453817
1000473,7000473,SME_CREDIT_LINE,SME,IND,2024-10-31,2025-01-31,3,238148.88874,171288.3345,1252.8650236,1370.306676,0.1827055447,0,218806.2747,0.7192489346
1000473,7000473,SME_CREDIT_LINE,SME,IND,2024-09-30,2025-01-31,4,238148.88874,160104.55333,5628.1173699,1280.8364266,0.1827055447,27,218806.2747,0.6722876356
1000473,7000473,SME_CREDIT_LINE,SME,IND,2024-08-31,2025-01-31,5,238148.88874,143793.06075,3608.2403172,1150.344486,0.1827055447,19,218806.2747,0.6037948005
1000473,7000473,SME_CREDIT_LINE,SME,IND,2024-07-31,2025-01-31,6,238148.88874,151867.88536,3743.4002122,1214.9430829,0.1827055447,16,218806.2747,0.6377014236
1000474,7000474,OVERDRAFT,RET,GBR,2023-05-30,2023-06-30,1,141546.66899,86104.812697,3475.3237177,861.04812697,0.1809875106,18,99564.031071,0.6083139456
1000474,7000474,OVERDRAFT,RET,GBR,2023-04-30,2023-06-30,2,141546.66899,70874.209626,1802.8506964,708.74209626,0.1809875106,0,99564.031071,0.5007126634
1000474,7000474,OVERDRAFT,RET,GBR,2023-03-30,2023-06-30,3,141546.66899,72832.964409,0,728.32964409,0.1809875106,16,99564.031071,0.5145508893
1000474,7000474,OVERDRAFT,RET,GBR,2023-02-28,2023-06-30,4,141546.66899,70564.703808,2390.6508402,705.64703808,0.1809875106,15,99564.031071,0.4985260643
1000474,7000474,OVERDRAFT,RET,GBR,2023-01-30,2023-06-30,5,141546.66899,68928.555782,2088.1102327,689.28555782,0.1809875106,25,99564.031071,0.4869669931
1000474,7000474,OVERDRAFT,RET,GBR,2022-12-30,2023-06-30,6,141546.66899,68543.801978,3578.8333421,685.43801978,0.1809875106,18,99564.031071,0.4842487814
1000474,7000474,OVERDRAFT,RET,GBR,2022-11-30,2023-06-30,7,141546.66899,68839.820567,5402.4720589,688.39820567,0.1809875106,10,99564.031071,0.4863400959
1000474,7000474,OVERDRAFT,RET,GBR,2022-10-30,2023-06-30,8,141546.66899,65306.928366,1604.5607874,653.06928366,0.1809875106,6,99564.031071,0.4613808918
1000474,7000474,OVERDRAFT,RET,GBR,2022-09-30,2023-06-30,9,141546.66899,61705.546987,3169.8340164,617.05546987,0.1809875106,0,99564.031071,0.4359378248
1000474,7000474,OVERDRAFT,RET,GBR,2022-08-30,2023-06-30,10,141546.66899,64698.265855,3185.1056157,646.98265855,0.1809875106,9,99564.031071,0.4570808082
1000474,7000474,OVERDRAFT,RET,GBR,2022-07-30,2023-06-30,11,141546.66899,60228.833047,3143.534565,602.28833047,0.1809875106,6,99564.031071,0.4255051247
1000474,7000474,OVERDRAFT,RET,GBR,2022-06-30,2023-06-30,12,141546.66899,51539.158937,963.45355155,515.39158937,0.1809875106,18,99564.031071,0.364114248
1000475,7000475,CREDIT_CARD,RET,OMN,2025-01-28,2025-02-28,1,29598.272427,17880.192374,1086.8177462,357.60384747,0.2218413545,34,19592.079515,0.6040958106
1000475,7000475,CREDIT_CARD,RET,OMN,2024-12-28,2025-02-28,2,29598.272427,13108.601362,636.54455593,262.17202723,0.2218413545,27,19592.079515,0.4428840026
1000475,7000475,CREDIT_CARD,RET,OMN,2024-11-28,2025-02-28,3,29598.272427,12993.945844,813.07604031,259.87891689,0.2218413545,12,19592.079515,0.4390102793
1000475,7000475,CREDIT_CARD,RET,OMN,2024-10-28,2025-02-28,4,29598.272427,13000.886063,1254.8209182,260.01772127,0.2218413545,17,19592.079515,0.4392447598
1000475,7000475,CREDIT_CARD,RET,OMN,2024-09-28,2025-02-28,5,29598.272427,11598.303191,620.83483913,231.96606383,0.2218413545,16,19592.079515,0.3918574376
1000475,7000475,CREDIT_CARD,RET,OMN,2024-08-28,2025-02-28,6,29598.272427,10271.242238,393.63708933,205.42484475,0.2218413545,0,19592.079515,0.3470216805
1000475,7000475,CREDIT_CARD,RET,OMN,2024-07-28,2025-02-28,7,29598.272427,12134.000678,536.48463213,242.68001356,0.2218413545,12,19592.079515,0.409956382
1000475,7000475,CREDIT_CARD,RET,OMN,2024-06-28,2025-02-28,8,29598.272427,10763.191763,1649.6489264,215.26383527,0.2218413545,12,19592.079515,0.363642567
1000475,7000475,CREDIT_CARD,RET,OMN,2024-05-28,2025-02-28,9,29598.272427,9092.9061241,927.49645754,181.85812248,0.2218413545,5,19592.079515,0.3072107045
1000475,7000475,CREDIT_CARD,RET,OMN,2024-04-28,2025-02-28,10,29598.272427,10464.123547,490.5942721,209.28247093,0.2218413545,9,19592.079515,0.3535383213
1000476,7000476,CREDIT_CARD,RET,KWT,2023-07-31,2023-08-31,1,50346.197049,41126.355819,1054.3022894,822.52711638,0.3798547263,24,43325.18798,0.8168711488
